1,2.219049450348724,15.148888888888889,1.991216042637825,25.1
2,1.8173859549516982,30.813333333333333,1.6456641972064971,36.66
3,1.5740950849245896,40.84888888888889,1.4190940499305724,48.04
4,1.3978378305380994,48.422222222222224,1.3129260689020157,52.58
5,1.2493747699667106,54.44444444444444,1.181000992655754,57.42
6,1.1095829172567888,59.50666666666667,1.0024297207593917,63.8
7,0.9991668933494524,63.98444444444444,0.9323408782482148,66.6
8,0.921217296611179,67.07111111111111,0.8488122925162316,69.46
9,0.850232811475342,69.7,0.8213403522968292,70.92
10,0.78808333826336,72.12666666666667,0.7325369745492936,73.8
11,0.7403400218622251,73.99777777777778,0.7484653174877167,73.64
12,0.6945067247037183,75.55777777777777,0.6695998035371303,75.86
13,0.6569243412972852,77.03111111111112,0.6386440709233284,77.86
14,0.614416610026224,78.68,0.6350710906088353,77.62
15,0.5845817076888952,79.68,0.559268357604742,79.82
16,0.547487554394386,81.02888888888889,0.6771052330732346,77.64
17,0.5323811183598909,81.70444444444445,0.5749902486801147,80.36
18,0.5052954237061468,82.68222222222222,0.5433157004415989,80.8
19,0.47630419497462834,83.74,0.5453811302781105,81.54
20,0.456424309279431,84.31111111111112,0.49534673653542993,82.42
21,0.43259125063195825,85.27777777777777,0.531957970559597,81.5
22,0.409340243363245,85.82666666666667,0.5342373624444008,82.58
23,0.4035919237966565,86.05777777777777,0.48535711206495763,83.24
24,0.3835837479934774,86.76222222222222,0.48654029965400697,83.22
25,0.36774260813201015,87.4088888888889,0.4759459916502237,83.44
26,0.3553287891925059,87.83555555555556,0.5002637157216668,83.0
27,0.3377128000455824,88.42888888888889,0.5253771603107452,82.78
28,0.32270916424353013,88.96,0.44810641314834354,83.82
29,0.3168885398825461,89.18,0.47157015837728977,83.94
30,0.3075796124864031,89.57777777777778,0.4831475764513016,83.68
31,0.29676018763248896,89.78222222222222,0.5409340739250184,82.18
32,0.2794842583296651,90.46,0.4498204477131367,84.96
33,0.27633116305382416,90.42222222222222,0.4861808679997921,83.3
34,0.2615371410396289,90.97777777777777,0.4363397672772408,85.86
35,0.25365784313445067,91.38888888888889,0.4683111526072025,84.8
